day,locker_id,S_end,overflow,cleared_actual,clear_capacity,capacity
6,PL066,0.0,46.0,0.0,6000000.0,60000000.0
7,PL066,0.0,40.0,0.0,6000000.0,60000000.0
1,PL067,0.0,44.0,0.0,6000000.0,60000000.0
2,PL067,0.0,51.0,0.0,6000000.0,60000000.0
3,PL067,0.0,42.0,0.0,6000000.0,60000000.0
4,PL067,0.0,35.0,0.0,6000000.0,60000000.0
5,PL067,0.0,37.0,0.0,6000000.0,60000000.0
6,PL067,0.0,40.0,0.0,6000000.0,60000000.0
7,PL067,30.0,0.0,0.0,6000000.0,60000000.0
1,PL068,0.0,38.0,0.0,6000000.0,60000000.0
2,PL068,0.0,32.0,0.0,6000000.0,60000000.0
3,PL068,0.0,46.0,0.0,6000000.0,60000000.0
4,PL068,0.0,39.0,0.0,6000000.0,60000000.0
5,PL068,0.0,37.0,0.0,6000000.0,60000000.0
6,PL068,0.0,41.0,0.0,6000000.0,60000000.0
7,PL068,33.0,0.0,0.0,6000000.0,60000000.0
1,PL069,0.0,36.0,0.0,6000000.0,60000000.0
2,PL069,0.0,46.0,0.0,6000000.0,60000000.0
3,PL069,0.0,40.0,0.0,6000000.0,60000000.0
4,PL069,0.0,37.0,0.0,6000000.0,60000000.0
5,PL069,0.0,40.0,0.0,6000000.0,60000000.0
6,PL069,0.0,35.0,0.0,6000000.0,60000000.0
7,PL069,47.0,0.0,0.0,6000000.0,60000000.0
1,PL070,0.0,38.0,0.0,6000000.0,60000000.0
2,PL070,0.0,30.0,0.0,6000000.0,60000000.0
3,PL070,0.0,27.0,0.0,6000000.0,60000000.0
4,PL070,0.0,42.0,0.0,6000000.0,60000000.0
5,PL070,0.0,34.0,0.0,6000000.0,60000000.0
6,PL070,0.0,49.0,0.0,6000000.0,60000000.0
7,PL070,0.0,38.0,0.0,6000000.0,60000000.0
1,PL071,0.0,46.0,0.0,6000000.0,60000000.0
2,PL071,0.0,32.0,0.0,6000000.0,60000000.0
3,PL071,0.0,34.0,0.0,6000000.0,60000000.0
4,PL071,0.0,41.0,0.0,6000000.0,60000000.0
5,PL071,0.0,32.0,0.0,6000000.0,60000000.0
6,PL071,0.0,45.0,0.0,6000000.0,60000000.0
7,PL071,34.0,0.0,0.0,6000000.0,60000000.0
1,PL072,0.0,39.0,0.0,6000000.0,60000000.0
2,PL072,0.0,44.0,0.0,6000000.0,60000000.0
3,PL072,0.0,33.0,0.0,6000000.0,60000000.0
4,PL072,0.0,43.0,0.0,6000000.0,60000000.0
5,PL072,0.0,36.0,0.0,6000000.0,60000000.0
6,PL072,0.0,36.0,0.0,6000000.0,60000000.0
7,PL072,39.0,0.0,0.0,6000000.0,60000000.0
1,PL073,0.0,39.0,0.0,6000000.0,60000000.0
2,PL073,0.0,38.0,0.0,6000000.0,60000000.0
3,PL073,0.0,27.0,0.0,6000000.0,60000000.0
4,PL073,0.0,44.0,0.0,6000000.0,60000000.0
5,PL073,0.0,29.0,0.0,6000000.0,60000000.0
6,PL073,0.0,41.0,0.0,6000000.0,60000000.0
7,PL073,0.0,34.0,0.0,6000000.0,60000000.0
1,PL074,0.0,44.0,0.0,6000000.0,60000000.0
2,PL074,0.0,36.0,0.0,6000000.0,60000000.0
3,PL074,0.0,39.0,0.0,6000000.0,60000000.0
4,PL074,0.0,52.0,0.0,6000000.0,60000000.0
5,PL074,0.0,35.0,0.0,6000000.0,60000000.0
6,PL074,0.0,32.0,0.0,6000000.0,60000000.0
7,PL074,0.0,38.0,0.0,6000000.0,60000000.0
1,PL075,0.0,44.0,0.0,6000000.0,60000000.0
2,PL075,0.0,36.0,0.0,6000000.0,60000000.0
3,PL075,0.0,51.0,0.0,6000000.0,60000000.0
4,PL075,0.0,38.0,0.0,6000000.0,60000000.0
5,PL075,0.0,39.0,0.0,6000000.0,60000000.0
6,PL075,0.0,47.0,0.0,6000000.0,60000000.0
7,PL075,31.0,0.0,0.0,6000000.0,60000000.0
1,PL076,0.0,52.0,0.0,6000000.0,60000000.0
2,PL076,0.0,42.0,0.0,6000000.0,60000000.0
3,PL076,0.0,42.0,0.0,6000000.0,60000000.0
4,PL076,0.0,47.0,0.0,6000000.0,60000000.0
5,PL076,0.0,41.0,0.0,6000000.0,60000000.0
6,PL076,0.0,46.0,0.0,6000000.0,60000000.0
7,PL076,0.0,42.0,0.0,6000000.0,60000000.0
1,PL077,0.0,36.0,0.0,6000000.0,60000000.0
2,PL077,0.0,36.0,0.0,6000000.0,60000000.0
3,PL077,0.0,38.0,0.0,6000000.0,60000000.0
4,PL077,0.0,44.0,0.0,6000000.0,60000000.0
5,PL077,0.0,49.0,0.0,6000000.0,60000000.0
6,PL077,0.0,35.0,0.0,6000000.0,60000000.0
7,PL077,46.0,0.0,0.0,6000000.0,60000000.0
1,PL078,0.0,42.0,0.0,6000000.0,60000000.0
2,PL078,0.0,36.0,0.0,6000000.0,60000000.0
3,PL078,0.0,38.0,0.0,6000000.0,60000000.0
4,PL078,0.0,34.0,0.0,6000000.0,60000000.0
5,PL078,0.0,38.0,0.0,6000000.0,60000000.0
6,PL078,0.0,49.0,0.0,6000000.0,60000000.0
7,PL078,40.0,0.0,0.0,6000000.0,60000000.0
1,PL079,0.0,35.0,0.0,6000000.0,60000000.0
2,PL079,0.0,47.0,0.0,6000000.0,60000000.0
3,PL079,0.0,36.0,0.0,6000000.0,60000000.0
4,PL079,0.0,36.0,0.0,6000000.0,60000000.0
5,PL079,0.0,37.0,0.0,6000000.0,60000000.0
6,PL079,0.0,33.0,0.0,6000000.0,60000000.0
7,PL079,37.0,0.0,0.0,6000000.0,60000000.0
1,PL080,0.0,35.0,0.0,6000000.0,60000000.0
2,PL080,0.0,36.0,0.0,6000000.0,60000000.0
3,PL080,0.0,34.0,0.0,6000000.0,60000000.0
4,PL080,0.0,41.0,0.0,6000000.0,60000000.0
5,PL080,0.0,29.0,0.0,6000000.0,60000000.0
6,PL080,0.0,33.0,0.0,6000000.0,60000000.0
7,PL080,41.0,0.0,0.0,6000000.0,60000000.0
1,PL081,0.0,52.0,0.0,6000000.0,60000000.0
2,PL081,0.0,41.0,0.0,6000000.0,60000000.0
3,PL081,0.0,37.0,0.0,6000000.0,60000000.0
4,PL081,0.0,39.0,0.0,6000000.0,60000000.0
5,PL081,0.0,32.0,0.0,6000000.0,60000000.0
6,PL081,0.0,29.0,0.0,6000000.0,60000000.0
7,PL081,0.0,40.0,0.0,6000000.0,60000000.0
1,PL082,0.0,37.0,0.0,6000000.0,60000000.0
2,PL082,0.0,46.0,0.0,6000000.0,60000000.0
3,PL082,0.0,40.0,0.0,6000000.0,60000000.0
4,PL082,0.0,37.0,0.0,6000000.0,60000000.0
5,PL082,0.0,45.0,0.0,6000000.0,60000000.0
6,PL082,0.0,44.0,0.0,6000000.0,60000000.0
7,PL082,34.0,0.0,0.0,6000000.0,60000000.0
1,PL083,0.0,42.0,0.0,6000000.0,60000000.0
2,PL083,0.0,46.0,0.0,6000000.0,60000000.0
3,PL083,0.0,51.0,0.0,6000000.0,60000000.0
4,PL083,0.0,42.0,0.0,6000000.0,60000000.0
5,PL083,0.0,59.0,0.0,6000000.0,60000000.0
6,PL083,0.0,42.0,0.0,6000000.0,60000000.0
7,PL083,0.0,31.0,0.0,6000000.0,60000000.0
1,PL084,0.0,39.0,0.0,6000000.0,60000000.0
2,PL084,0.0,50.0,0.0,6000000.0,60000000.0
3,PL084,0.0,29.0,0.0,6000000.0,60000000.0
4,PL084,0.0,56.0,0.0,6000000.0,60000000.0
5,PL084,0.0,37.0,0.0,6000000.0,60000000.0
6,PL084,0.0,28.0,0.0,6000000.0,60000000.0
7,PL084,0.0,37.0,0.0,6000000.0,60000000.0
1,PL085,0.0,36.0,0.0,6000000.0,60000000.0
2,PL085,0.0,40.0,0.0,6000000.0,60000000.0
3,PL085,0.0,40.0,0.0,6000000.0,60000000.0
4,PL085,0.0,35.0,0.0,6000000.0,60000000.0
5,PL085,0.0,47.0,0.0,6000000.0,60000000.0
6,PL085,0.0,50.0,0.0,6000000.0,60000000.0
7,PL085,0.0,36.0,0.0,6000000.0,60000000.0
1,PL086,0.0,44.0,0.0,6000000.0,60000000.0
2,PL086,0.0,36.0,0.0,6000000.0,60000000.0
3,PL086,0.0,40.0,0.0,6000000.0,60000000.0
4,PL086,0.0,43.0,0.0,6000000.0,60000000.0
5,PL086,0.0,38.0,0.0,6000000.0,60000000.0
6,PL086,0.0,28.0,0.0,6000000.0,60000000.0
7,PL086,42.0,0.0,0.0,6000000.0,60000000.0
1,PL087,0.0,38.0,0.0,6000000.0,60000000.0
2,PL087,0.0,38.0,0.0,6000000.0,60000000.0
3,PL087,0.0,50.0,0.0,6000000.0,60000000.0
4,PL087,0.0,26.0,0.0,6000000.0,60000000.0
5,PL087,0.0,45.0,0.0,6000000.0,60000000.0
6,PL087,0.0,42.0,0.0,6000000.0,60000000.0
7,PL087,44.0,0.0,0.0,6000000.0,60000000.0
1,PL088,0.0,23.0,0.0,6000000.0,60000000.0
2,PL088,0.0,40.0,0.0,6000000.0,60000000.0
3,PL088,0.0,44.0,0.0,6000000.0,60000000.0
4,PL088,0.0,37.0,0.0,6000000.0,60000000.0
5,PL088,0.0,40.0,0.0,6000000.0,60000000.0
6,PL088,0.0,38.0,0.0,6000000.0,60000000.0
7,PL088,35.0,0.0,0.0,6000000.0,60000000.0
1,PL089,0.0,49.0,0.0,6000000.0,60000000.0
2,PL089,0.0,42.0,0.0,6000000.0,60000000.0
3,PL089,0.0,55.0,0.0,6000000.0,60000000.0
4,PL089,0.0,37.0,0.0,6000000.0,60000000.0
5,PL089,0.0,37.0,0.0,6000000.0,60000000.0
6,PL089,0.0,49.0,0.0,6000000.0,60000000.0
7,PL089,28.0,0.0,0.0,6000000.0,60000000.0
1,PL090,0.0,39.0,0.0,6000000.0,60000000.0
2,PL090,0.0,43.0,0.0,6000000.0,60000000.0
3,PL090,0.0,43.0,0.0,6000000.0,60000000.0
4,PL090,0.0,38.0,0.0,6000000.0,60000000.0
5,PL090,0.0,39.0,0.0,6000000.0,60000000.0
6,PL090,0.0,43.0,0.0,6000000.0,60000000.0
7,PL090,45.0,0.0,0.0,6000000.0,60000000.0
1,PL091,0.0,36.0,0.0,6000000.0,60000000.0
2,PL091,0.0,34.0,0.0,6000000.0,60000000.0
3,PL091,0.0,46.0,0.0,6000000.0,60000000.0
4,PL091,0.0,47.0,0.0,6000000.0,60000000.0
5,PL091,0.0,46.0,0.0,6000000.0,60000000.0
6,PL091,0.0,38.0,0.0,6000000.0,60000000.0
7,PL091,45.0,0.0,0.0,6000000.0,60000000.0
1,PL092,0.0,36.0,0.0,6000000.0,60000000.0
2,PL092,0.0,37.0,0.0,6000000.0,60000000.0
3,PL092,0.0,41.0,0.0,6000000.0,60000000.0
4,PL092,0.0,46.0,0.0,6000000.0,60000000.0
5,PL092,0.0,31.0,0.0,6000000.0,60000000.0
6,PL092,0.0,30.0,0.0,6000000.0,60000000.0
7,PL092,35.0,0.0,0.0,6000000.0,60000000.0
1,PL093,0.0,38.0,0.0,6000000.0,60000000.0
2,PL093,0.0,47.0,0.0,6000000.0,60000000.0
3,PL093,0.0,33.0,0.0,6000000.0,60000000.0
4,PL093,0.0,44.0,0.0,6000000.0,60000000.0
5,PL093,0.0,35.0,0.0,6000000.0,60000000.0
6,PL093,0.0,37.0,0.0,6000000.0,60000000.0
7,PL093,0.0,51.0,0.0,6000000.0,60000000.0
1,PL094,0.0,31.0,0.0,6000000.0,60000000.0
2,PL094,0.0,36.0,0.0,6000000.0,60000000.0
3,PL094,0.0,39.0,0.0,6000000.0,60000000.0
4,PL094,0.0,26.0,0.0,6000000.0,60000000.0
5,PL094,0.0,45.0,0.0,6000000.0,60000000.0
6,PL094,0.0,38.0,0.0,6000000.0,60000000.0
7,PL094,38.0,0.0,0.0,6000000.0,60000000.0
1,PL095,0.0,44.0,0.0,6000000.0,60000000.0
2,PL095,0.0,48.0,0.0,6000000.0,60000000.0
3,PL095,0.0,40.0,0.0,6000000.0,60000000.0
4,PL095,0.0,37.0,0.0,6000000.0,60000000.0
5,PL095,0.0,41.0,0.0,6000000.0,60000000.0
6,PL095,0.0,40.0,0.0,6000000.0,60000000.0
7,PL095,29.0,0.0,0.0,6000000.0,60000000.0
1,PL096,0.0,55.0,0.0,6000000.0,60000000.0
2,PL096,0.0,41.0,0.0,6000000.0,60000000.0
3,PL096,0.0,36.0,0.0,6000000.0,60000000.0
4,PL096,0.0,45.0,0.0,6000000.0,60000000.0
5,PL096,0.0,44.0,0.0,6000000.0,60000000.0
6,PL096,0.0,44.0,0.0,6000000.0,60000000.0
7,PL096,36.0,0.0,0.0,6000000.0,60000000.0
1,PL097,0.0,46.0,0.0,6000000.0,60000000.0
2,PL097,0.0,50.0,0.0,6000000.0,60000000.0
3,PL097,0.0,45.0,0.0,6000000.0,60000000.0
4,PL097,0.0,30.0,0.0,6000000.0,60000000.0
5,PL097,0.0,39.0,0.0,6000000.0,60000000.0
6,PL097,0.0,47.0,0.0,6000000.0,60000000.0
7,PL097,46.0,0.0,0.0,6000000.0,60000000.0
1,PL098,0.0,45.0,0.0,6000000.0,60000000.0
2,PL098,0.0,33.0,0.0,6000000.0,60000000.0
3,PL098,0.0,38.0,0.0,6000000.0,60000000.0
4,PL098,0.0,47.0,0.0,6000000.0,60000000.0
5,PL098,0.0,35.0,0.0,6000000.0,60000000.0
6,PL098,0.0,25.0,0.0,6000000.0,60000000.0
7,PL098,0.0,50.0,0.0,6000000.0,60000000.0
1,PL099,0.0,48.0,0.0,6000000.0,60000000.0
2,PL099,0.0,48.0,0.0,6000000.0,60000000.0
3,PL099,0.0,38.0,0.0,6000000.0,60000000.0
4,PL099,0.0,35.0,0.0,6000000.0,60000000.0
5,PL099,0.0,40.0,0.0,6000000.0,60000000.0
6,PL099,0.0,38.0,0.0,6000000.0,60000000.0
7,PL099,22.0,0.0,0.0,6000000.0,60000000.0
1,PL100,0.0,42.0,0.0,6000000.0,60000000.0
2,PL100,0.0,44.0,0.0,6000000.0,60000000.0
3,PL100,0.0,41.0,0.0,6000000.0,60000000.0
4,PL100,0.0,34.0,0.0,6000000.0,60000000.0
5,PL100,0.0,47.0,0.0,6000000.0,60000000.0
6,PL100,0.0,36.0,0.0,6000000.0,60000000.0
7,PL100,0.0,37.0,0.0,6000000.0,60000000.0
1,PL101,0.0,26.0,0.0,6000000.0,60000000.0
2,PL101,0.0,28.0,0.0,6000000.0,60000000.0
3,PL101,0.0,32.0,0.0,6000000.0,60000000.0
4,PL101,0.0,41.0,0.0,6000000.0,60000000.0
5,PL101,0.0,48.0,0.0,6000000.0,60000000.0
6,PL101,0.0,44.0,0.0,6000000.0,60000000.0
7,PL101,29.0,0.0,0.0,6000000.0,60000000.0
1,PL102,0.0,44.0,0.0,6000000.0,60000000.0
2,PL102,0.0,34.0,0.0,6000000.0,60000000.0
3,PL102,0.0,38.0,0.0,6000000.0,60000000.0
4,PL102,0.0,46.0,0.0,6000000.0,60000000.0
5,PL102,0.0,35.0,0.0,6000000.0,60000000.0
6,PL102,0.0,40.0,0.0,6000000.0,60000000.0
7,PL102,0.0,34.0,0.0,6000000.0,60000000.0
1,PL103,0.0,42.0,0.0,6000000.0,60000000.0
2,PL103,0.0,32.0,0.0,6000000.0,60000000.0
3,PL103,0.0,47.0,0.0,6000000.0,60000000.0
4,PL103,0.0,45.0,0.0,6000000.0,60000000.0
5,PL103,0.0,43.0,0.0,6000000.0,60000000.0
6,PL103,0.0,44.0,0.0,6000000.0,60000000.0
7,PL103,43.0,0.0,0.0,6000000.0,60000000.0
1,PL104,0.0,37.0,0.0,6000000.0,60000000.0
2,PL104,0.0,39.0,0.0,6000000.0,60000000.0
3,PL104,0.0,34.0,0.0,6000000.0,60000000.0
4,PL104,0.0,28.0,0.0,6000000.0,60000000.0
5,PL104,0.0,52.0,0.0,6000000.0,60000000.0
6,PL104,0.0,39.0,0.0,6000000.0,60000000.0
7,PL104,0.0,40.0,0.0,6000000.0,60000000.0
1,PL105,0.0,38.0,0.0,6000000.0,60000000.0
2,PL105,0.0,45.0,0.0,6000000.0,60000000.0
3,PL105,0.0,41.0,0.0,6000000.0,60000000.0
4,PL105,0.0,32.0,0.0,6000000.0,60000000.0
5,PL105,0.0,55.0,0.0,6000000.0,60000000.0
6,PL105,0.0,40.0,0.0,6000000.0,60000000.0
7,PL105,39.0,0.0,0.0,6000000.0,60000000.0
1,PL106,0.0,28.0,0.0,6000000.0,60000000.0
2,PL106,0.0,49.0,0.0,6000000.0,60000000.0
3,PL106,0.0,32.0,0.0,6000000.0,60000000.0
4,PL106,0.0,46.0,0.0,6000000.0,60000000.0
5,PL106,0.0,46.0,0.0,6000000.0,60000000.0
6,PL106,0.0,43.0,0.0,6000000.0,60000000.0
7,PL106,32.0,0.0,0.0,6000000.0,60000000.0
1,PL107,0.0,40.0,0.0,6000000.0,60000000.0
2,PL107,0.0,39.0,0.0,6000000.0,60000000.0
3,PL107,0.0,47.0,0.0,6000000.0,60000000.0
4,PL107,0.0,36.0,0.0,6000000.0,60000000.0
5,PL107,0.0,31.0,0.0,6000000.0,60000000.0
6,PL107,0.0,45.0,0.0,6000000.0,60000000.0
7,PL107,44.0,0.0,0.0,6000000.0,60000000.0
1,PL108,0.0,40.0,0.0,6000000.0,60000000.0
2,PL108,0.0,42.0,0.0,6000000.0,60000000.0
3,PL108,0.0,44.0,0.0,6000000.0,60000000.0
4,PL108,0.0,39.0,0.0,6000000.0,60000000.0
5,PL108,0.0,30.0,0.0,6000000.0,60000000.0
6,PL108,0.0,30.0,0.0,6000000.0,60000000.0
7,PL108,0.0,45.0,0.0,6000000.0,60000000.0
1,PL109,0.0,35.0,0.0,6000000.0,60000000.0
2,PL109,0.0,47.0,0.0,6000000.0,60000000.0
3,PL109,0.0,40.0,0.0,6000000.0,60000000.0
4,PL109,0.0,37.0,0.0,6000000.0,60000000.0
5,PL109,0.0,39.0,0.0,6000000.0,60000000.0
6,PL109,0.0,43.0,0.0,6000000.0,60000000.0
7,PL109,35.0,0.0,0.0,6000000.0,60000000.0
1,PL110,0.0,48.0,0.0,6000000.0,60000000.0
2,PL110,0.0,44.0,0.0,6000000.0,60000000.0
3,PL110,0.0,47.0,0.0,6000000.0,60000000.0
4,PL110,0.0,44.0,0.0,6000000.0,60000000.0
5,PL110,0.0,34.0,0.0,6000000.0,60000000.0
6,PL110,0.0,37.0,0.0,6000000.0,60000000.0
7,PL110,38.0,0.0,0.0,6000000.0,60000000.0
1,PL111,0.0,51.0,0.0,6000000.0,60000000.0
2,PL111,0.0,50.0,0.0,6000000.0,60000000.0
3,PL111,0.0,35.0,0.0,6000000.0,60000000.0
4,PL111,0.0,36.0,0.0,6000000.0,60000000.0
5,PL111,0.0,32.0,0.0,6000000.0,60000000.0
6,PL111,0.0,34.0,0.0,6000000.0,60000000.0
7,PL111,0.0,43.0,0.0,6000000.0,60000000.0
1,PL112,0.0,52.0,0.0,6000000.0,60000000.0
2,PL112,0.0,41.0,0.0,6000000.0,60000000.0
3,PL112,0.0,40.0,0.0,6000000.0,60000000.0
4,PL112,0.0,39.0,0.0,6000000.0,60000000.0
5,PL112,0.0,50.0,0.0,6000000.0,60000000.0
6,PL112,0.0,31.0,0.0,6000000.0,60000000.0
7,PL112,0.0,33.0,0.0,6000000.0,60000000.0
1,PL113,0.0,47.0,0.0,6000000.0,60000000.0
2,PL113,0.0,45.0,0.0,6000000.0,60000000.0
3,PL113,0.0,40.0,0.0,6000000.0,60000000.0
4,PL113,0.0,28.0,0.0,6000000.0,60000000.0
5,PL113,0.0,32.0,0.0,6000000.0,60000000.0
6,PL113,0.0,25.0,0.0,6000000.0,60000000.0
7,PL113,48.0,0.0,0.0,6000000.0,60000000.0
1,PL114,0.0,41.0,0.0,6000000.0,60000000.0
2,PL114,0.0,47.0,0.0,6000000.0,60000000.0
3,PL114,0.0,42.0,0.0,6000000.0,60000000.0
4,PL114,0.0,42.0,0.0,6000000.0,60000000.0
5,PL114,0.0,30.0,0.0,6000000.0,60000000.0
6,PL114,0.0,35.0,0.0,6000000.0,60000000.0
7,PL114,41.0,0.0,0.0,6000000.0,60000000.0
1,PL115,0.0,30.0,0.0,6000000.0,60000000.0
2,PL115,0.0,40.0,0.0,6000000.0,60000000.0
3,PL115,0.0,45.0,0.0,6000000.0,60000000.0
4,PL115,0.0,29.0,0.0,6000000.0,60000000.0
5,PL115,0.0,45.0,0.0,6000000.0,60000000.0
6,PL115,0.0,23.0,0.0,6000000.0,60000000.0
7,PL115,45.0,0.0,0.0,6000000.0,60000000.0
1,PL116,0.0,45.0,0.0,6000000.0,60000000.0
2,PL116,0.0,41.0,0.0,6000000.0,60000000.0
3,PL116,0.0,27.0,0.0,6000000.0,60000000.0
4,PL116,0.0,45.0,0.0,6000000.0,60000000.0
5,PL116,0.0,44.0,0.0,6000000.0,60000000.0
6,PL116,0.0,29.0,0.0,6000000.0,60000000.0
7,PL116,0.0,52.0,0.0,6000000.0,60000000.0
1,PL117,0.0,33.0,0.0,6000000.0,60000000.0
2,PL117,0.0,46.0,0.0,6000000.0,60000000.0
3,PL117,0.0,42.0,0.0,6000000.0,60000000.0
4,PL117,0.0,40.0,0.0,6000000.0,60000000.0
5,PL117,0.0,42.0,0.0,6000000.0,60000000.0
6,PL117,0.0,38.0,0.0,6000000.0,60000000.0
7,PL117,41.0,0.0,0.0,6000000.0,60000000.0
1,PL118,0.0,36.0,0.0,6000000.0,60000000.0
2,PL118,0.0,39.0,0.0,6000000.0,60000000.0
3,PL118,0.0,40.0,0.0,6000000.0,60000000.0
4,PL118,0.0,27.0,0.0,6000000.0,60000000.0
5,PL118,0.0,43.0,0.0,6000000.0,60000000.0
6,PL118,0.0,38.0,0.0,6000000.0,60000000.0
7,PL118,47.0,0.0,0.0,6000000.0,60000000.0
1,PL119,0.0,42.0,0.0,6000000.0,60000000.0
2,PL119,0.0,38.0,0.0,6000000.0,60000000.0
3,PL119,0.0,39.0,0.0,6000000.0,60000000.0
4,PL119,0.0,42.0,0.0,6000000.0,60000000.0
5,PL119,0.0,36.0,0.0,6000000.0,60000000.0
6,PL119,0.0,31.0,0.0,6000000.0,60000000.0
7,PL119,0.0,42.0,0.0,6000000.0,60000000.0
1,PL120,0.0,29.0,0.0,6000000.0,60000000.0
2,PL120,0.0,39.0,0.0,6000000.0,60000000.0
3,PL120,0.0,33.0,0.0,6000000.0,60000000.0
4,PL120,0.0,34.0,0.0,6000000.0,60000000.0
5,PL120,0.0,45.0,0.0,6000000.0,60000000.0
6,PL120,0.0,45.0,0.0,6000000.0,60000000.0
7,PL120,45.0,0.0,0.0,6000000.0,60000000.0
1,PL121,0.0,36.0,0.0,6000000.0,60000000.0
2,PL121,0.0,41.0,0.0,6000000.0,60000000.0
3,PL121,0.0,32.0,0.0,6000000.0,60000000.0
4,PL121,0.0,38.0,0.0,6000000.0,60000000.0
5,PL121,0.0,37.0,0.0,6000000.0,60000000.0
6,PL121,0.0,39.0,0.0,6000000.0,60000000.0
7,PL121,0.0,38.0,0.0,6000000.0,60000000.0
1,PL122,0.0,33.0,0.0,6000000.0,60000000.0
2,PL122,0.0,43.0,0.0,6000000.0,60000000.0
3,PL122,0.0,37.0,0.0,6000000.0,60000000.0
4,PL122,0.0,45.0,0.0,6000000.0,60000000.0
5,PL122,0.0,25.0,0.0,6000000.0,60000000.0
6,PL122,0.0,39.0,0.0,6000000.0,60000000.0
7,PL122,0.0,36.0,0.0,6000000.0,60000000.0
1,PL123,0.0,36.0,0.0,6000000.0,60000000.0
2,PL123,0.0,35.0,0.0,6000000.0,60000000.0
3,PL123,0.0,29.0,0.0,6000000.0,60000000.0
4,PL123,0.0,42.0,0.0,6000000.0,60000000.0
5,PL123,0.0,30.0,0.0,6000000.0,60000000.0
6,PL123,0.0,49.0,0.0,6000000.0,60000000.0
7,PL123,0.0,36.0,0.0,6000000.0,60000000.0
1,PL124,0.0,42.0,0.0,6000000.0,60000000.0
2,PL124,0.0,28.0,0.0,6000000.0,60000000.0
3,PL124,0.0,38.0,0.0,6000000.0,60000000.0
4,PL124,0.0,28.0,0.0,6000000.0,60000000.0
5,PL124,0.0,37.0,0.0,6000000.0,60000000.0
6,PL124,0.0,40.0,0.0,6000000.0,60000000.0
7,PL124,0.0,31.0,0.0,6000000.0,60000000.0
1,PL125,0.0,45.0,0.0,6000000.0,60000000.0
2,PL125,0.0,33.0,0.0,6000000.0,60000000.0
3,PL125,0.0,38.0,0.0,6000000.0,60000000.0
4,PL125,0.0,46.0,0.0,6000000.0,60000000.0
5,PL125,0.0,33.0,0.0,6000000.0,60000000.0
6,PL125,0.0,40.0,0.0,6000000.0,60000000.0
7,PL125,0.0,46.0,0.0,6000000.0,60000000.0
1,PL126,0.0,37.0,0.0,6000000.0,60000000.0
2,PL126,0.0,38.0,0.0,6000000.0,60000000.0
3,PL126,0.0,36.0,0.0,6000000.0,60000000.0
4,PL126,0.0,54.0,0.0,6000000.0,60000000.0
5,PL126,0.0,25.0,0.0,6000000.0,60000000.0
6,PL126,0.0,34.0,0.0,6000000.0,60000000.0
7,PL126,0.0,36.0,0.0,6000000.0,60000000.0
1,PL127,0.0,36.0,0.0,6000000.0,60000000.0
2,PL127,0.0,44.0,0.0,6000000.0,60000000.0
3,PL127,0.0,54.0,0.0,6000000.0,60000000.0
4,PL127,0.0,38.0,0.0,6000000.0,60000000.0
5,PL127,0.0,43.0,0.0,6000000.0,60000000.0
6,PL127,0.0,31.0,0.0,6000000.0,60000000.0
7,PL127,42.0,0.0,0.0,6000000.0,60000000.0
1,PL128,0.0,51.0,0.0,6000000.0,60000000.0
2,PL128,0.0,43.0,0.0,6000000.0,60000000.0
3,PL128,0.0,46.0,0.0,6000000.0,60000000.0
4,PL128,0.0,43.0,0.0,6000000.0,60000000.0
5,PL128,0.0,35.0,0.0,6000000.0,60000000.0
6,PL128,0.0,36.0,0.0,6000000.0,60000000.0
7,PL128,0.0,46.0,0.0,6000000.0,60000000.0
1,PL129,0.0,38.0,0.0,6000000.0,60000000.0
2,PL129,0.0,33.0,0.0,6000000.0,60000000.0
3,PL129,0.0,42.0,0.0,6000000.0,60000000.0
4,PL129,0.0,47.0,0.0,6000000.0,60000000.0
5,PL129,0.0,31.0,0.0,6000000.0,60000000.0
6,PL129,0.0,51.0,0.0,6000000.0,60000000.0
7,PL129,29.0,0.0,0.0,6000000.0,60000000.0
1,PL130,0.0,48.0,0.0,6000000.0,60000000.0
2,PL130,0.0,43.0,0.0,6000000.0,60000000.0
3,PL130,0.0,33.0,0.0,6000000.0,60000000.0
4,PL130,0.0,53.0,0.0,6000000.0,60000000.0
5,PL130,0.0,28.0,0.0,6000000.0,60000000.0
6,PL130,0.0,41.0,0.0,6000000.0,60000000.0
7,PL130,27.0,0.0,0.0,6000000.0,60000000.0
1,PL131,0.0,28.0,0.0,6000000.0,60000000.0
2,PL131,0.0,29.0,0.0,6000000.0,60000000.0
3,PL131,0.0,34.0,0.0,6000000.0,60000000.0
4,PL131,0.0,49.0,0.0,6000000.0,60000000.0
5,PL131,0.0,38.0,0.0,6000000.0,60000000.0
6,PL131,0.0,26.0,0.0,6000000.0,60000000.0
7,PL131,0.0,46.0,0.0,6000000.0,60000000.0
1,PL132,0.0,32.0,0.0,6000000.0,60000000.0
2,PL132,0.0,36.0,0.0,6000000.0,60000000.0
3,PL132,0.0,35.0,0.0,6000000.0,60000000.0
4,PL132,0.0,48.0,0.0,6000000.0,60000000.0
5,PL132,0.0,36.0,0.0,6000000.0,60000000.0
6,PL132,0.0,43.0,0.0,6000000.0,60000000.0
7,PL132,0.0,45.0,0.0,6000000.0,60000000.0
1,PL133,0.0,45.0,0.0,6000000.0,60000000.0
